Team,Player,Position,PredictedRating,RatingPoints_Avg,TimeOnGround,Disposals,Marks,Tackles,Goals_Total,Goals_Avg,Inside50s,Rebound50s,MetresGained,TotalClearances,IsSelected
Adelaide,Riley Thilthorpe,,11.2113572848108,9.173,85,13.182,5.182,1.636,17,1.545,2.636,0.091,272.091,1.182,1
Adelaide,Sam Berry,,11.6918552266835,12.669,72.846,22.846,2.154,7.538,2,0.154,3.462,1.385,349.846,5.154,1
Adelaide,Izak Rankine,,12.2688200628744,11.68,77.5,19.9,3.4,4.1,11,1.1,4.1,1.3,377.8,3.2,1
Adelaide,Jordan Dawson,,15.3401112142934,19.67,83.3,25.8,5.8,5.8,15,1.5,4.9,2.4,471.6,3.7,1
Melbourne,Jack Henderson,,4.20669669718652,,,,,,,,,,,,1
Melbourne,Aidan Johnson,,4.24284293485723,,,,,,,,,,,,1
Melbourne,Matthew Jefferson,,4.99461646822551,5.414,82.143,8.429,3,1.714,7,1.0,1.429,0,130.571,0,1
Melbourne,Luker Kentfield,,5.1714281538951,2.25,63.5,4.5,2.5,3,1,0.5,0.5,0.5,157,0,1
Melbourne,Lukas Cooke,,5.41263059231179,0.7,32,7,4,0,0,0.0,1,1,102,0,1
Melbourne,Oscar Berry,,5.71701389189729,,,,,,,,,,,,1
Melbourne,Max Mapley,,5.71701389189729,,,,,,,,,,,,1
Melbourne,Ricky Mentha,,5.71701389189729,,,,,,,,,,,,1
Melbourne,Riley Onley,,5.71701389189729,,,,,,,,,,,,1
Melbourne,Kalani White,,5.71701389189729,,,,,,,,,,,,1
Melbourne,Thomas Matthews,,5.71701389189729,,,,,,,,,,,,1
Melbourne,Xavier Taylor,,5.76531790176699,5.35,71,7.5,1,2.5,0,0.0,1,2.5,99.5,0.5,1
Melbourne,Joel Fitzgerald,,5.77318857606333,5.4,68,26,3,3,0,0.0,3,2,196,5,1
Melbourne,Paddy Cross,,5.80152968729931,6.45,73,8.375,2.125,2.75,6,0.75,1.875,0.5,176.5,0.625,1
Melbourne,Jed Adams,,5.91082609875191,,,,,,,,,,,,1
Melbourne,Andy Moniz-Wakefield,,5.99740857124725,3.2,38,7.5,1.5,2.5,1,0.5,2,0.5,93,0.5,1
Melbourne,Latrelle Pickett,,6.05336648137841,4.767,68.75,9.25,1.917,1,5,0.417,2.417,0.417,183.75,1.083,1
Melbourne,Brody Mihocek,,6.14531000638188,6.05,70,7.1,3.9,1.1,16,1.6,1.6,0.1,164.4,0.2,1
Melbourne,Bailey Laurie,,6.58151125990588,5.467,65.333,13.778,3,2.333,4,0.444,3.222,1.111,255,1,1
Melbourne,Jacob van Rooyen,,6.67496108454567,6.243,82,10.786,4.071,1.143,21,1.5,1.643,0.071,187.357,0.571,1
Melbourne,Changkuoth Jiath,,6.7605374559286,5.513,67,14.125,5.5,1.625,0,0.0,1.625,2.875,236.875,0.125,1
Melbourne,Harrison Petty,,6.78650858411738,6.454,85.615,10.077,4.615,2.769,8,0.615,1.077,0.846,148.077,0.154,1
Melbourne,Jake Melksham,,7.14920758530496,6.2,78.333,8,3,0.667,6,2.0,1.667,0,122.667,0,1
Melbourne,Blake Howes,,7.20412805741781,7.171,81.714,15.214,5.071,2.143,0,0.0,1,2.357,211.643,0.214,1
Melbourne,Xavier Lindsay,,7.24695308527321,8.6,73,16.4,2.2,2.2,1,0.2,1.2,4.6,340.8,0.6,1
Melbourne,Shane McAdam,,7.4289182554543,,,,,,,,,,,,1
Melbourne,Tom McDonald,,7.86400027886198,7,97.5,13.75,6.25,1,0,0.0,1,4,267,0,1
Melbourne,Koltyn Tholstrup,,7.97278038000721,8.007,80.429,17.143,3.786,1.643,2,0.143,1.714,4.214,337.571,0.643,1
Melbourne,Ed Langdon,,8.26459908694288,9.679,89,20.429,6.357,1.929,7,0.5,2.286,2.857,314.357,0.929,1
Melbourne,Christian Salem,,8.33238023778334,8.58,75,20.6,3.4,1.4,1,0.2,2.2,4.8,385.2,0.6,1
Melbourne,Caleb Windsor,,8.80090212440814,9.092,70.917,16.75,2,3,4,0.333,4.833,0.75,323.167,1.917,1
Melbourne,Jai Culley,,8.80689051066059,7.929,70,12.286,3,2.143,1,0.143,2,0.571,190.571,1.429,1
Melbourne,Steven May,,8.85953767266808,,,,,,,,,,,,1
Melbourne,Jake Lever,,8.86634484866532,8.646,94.308,15.462,7.769,1.462,0,0.0,0.538,3.538,253.769,0,1
Melbourne,Bayley Fritsch,,9.11806140737846,10.531,87.154,12.846,3.077,2.385,17,1.308,2,0.231,224.769,0.692,1
Melbourne,Harry Sharp,,9.51830050818684,10.107,81.071,14.071,3,2.571,16,1.143,3.929,0.5,294.714,1.214,1
Melbourne,Daniel Turner,,9.79437880700301,9.458,90.917,14.333,6.333,1.833,2,0.167,1.583,3.333,287.417,0,1
Melbourne,Harvey Langford,,9.96589235556159,9.893,76.357,16.357,3.571,1.5,16,1.143,2.286,0.643,298.429,1.429,1
Melbourne,Tom Campbell,,9.99769167723212,,,,,,,,,,,,1
Melbourne,Tom Sparrow,,10.0249567851092,12.293,73,20.929,2.786,5.929,6,0.429,4.143,1.357,370.286,5.071,1
Melbourne,Jake Bowey,,10.3237743157075,12.767,81,24.5,4.667,1.667,0,0.0,1.667,6,492.5,0.833,1
Melbourne,Jack Viney,,10.4857877956078,,,,,,,,,,,,1
Melbourne,Trent Rivers,,11.0710763946991,12.057,71.571,19.429,5.143,2.286,3,0.429,3.143,2.286,358.571,1,1
Melbourne,Max Heath,,11.4395025596108,7.883,37.333,6.667,1.333,1.333,1,0.167,1.667,0.5,109.667,1.5,1
Melbourne,Kade Chandler,,11.7264143358719,14.214,84,16.214,2.5,4.214,14,1.0,3.714,0.929,280.786,2.286,1
Melbourne,Jack Steele,,11.7564445273404,13.179,76.143,24.143,3.143,6.357,3,0.214,4.571,1.143,338.929,5.571,1
Melbourne,Kysaiah Pickett,,14.8442089636615,17.693,84,23,3.071,4.786,22,1.571,5.071,1.786,508.143,4.643,1
Melbourne,Max Gawn,,16.5787426747013,18.729,82.929,21.143,4.214,1.786,10,0.714,3.786,1.714,283.286,6.214,1
Greater Western Sydney,Josaia Delana,,3.81328632740813,3.775,67.5,6,0.25,3,0,0.0,1.75,0.25,87,0.5,1
Greater Western Sydney,Oliver Hannaford,,3.88499241776106,0.6,55.8,9.2,2.4,1.2,2,0.4,1.2,0.2,130.6,0.2,1
Greater Western Sydney,Harrison Oliver,,5.12432637358246,4.15,65.5,11.5,2,2.5,1,0.5,1,0,196.5,1,1
Greater Western Sydney,Jack Ough,,5.71701389189729,,,,,,,,,,,,1
Greater Western Sydney,Riley Hamilton,,5.71701389189729,,,,,,,,,,,,1
Greater Western Sydney,Logan Smith,,5.71701389189729,,,,,,,,,,,,1
Greater Western Sydney,Finnegan Davis,,5.71701389189729,,,,,,,,,,,,1
Greater Western Sydney,Nathan Wardius,,5.71701389189729,,,,,,,,,,,,1
Greater Western Sydney,Oskar Taylor,,5.71701389189729,,,,,,,,,,,,1
Greater Western Sydney,James Leake,,6.00092348749821,6.32,72.8,13,3.2,2.2,0,0.0,0.8,1.8,149,0.6,1
Greater Western Sydney,Cody Angove,,6.00794098535835,,,,,,,,,,,,1
Greater Western Sydney,Max Gruzewski,,6.02906454555679,6.287,70.5,7.625,3.75,0.5,14,1.75,1.125,0.125,142.5,0,1
Greater Western Sydney,Jake Riccardi,,6.21930642910128,6.8,73.556,11.556,3.778,1.889,14,1.556,2.222,0.111,181,0.556,1
Greater Western Sydney,Toby McMullin,,6.38755015329851,4.533,61.5,9.833,1.833,1.333,0,0.0,1.167,1,169,0.167,1
Greater Western Sydney,Conor Stone,,7.0648048681968,10.033,70.333,14,2.333,1.333,0,0.0,3,1.333,227.667,0.333,1
Greater Western Sydney,Jayden Laverde,,7.10900421977321,8.169,90.308,15.385,6.385,2,0,0.0,0.385,3.538,203.692,0.077,1
Greater Western Sydney,Jesse Hogan,,7.36569920471799,4.575,85.25,8.875,4.5,0.75,11,1.375,1.375,0,172.5,0.125,1
Greater Western Sydney,Harry Rowston,,7.64468928265002,6.55,67,15.75,4.5,2.75,3,0.75,2.25,2,240,1.5,1
Greater Western Sydney,Leek Aleer,,7.65257664493415,7.94,59.6,8,1.8,3.4,2,0.4,1.8,0.4,145,1.2,1
Greater Western Sydney,Callum Brown,,7.72687491548608,6,70.375,9.75,3,2,6,0.75,2,0.375,187.75,0,1
Greater Western Sydney,Joe Fonti,,7.88741364648591,8.733,82.917,18.417,6.5,2.583,1,0.083,1.417,3.667,291.583,0.667,1
Greater Western Sydney,Stephen Coniglio,,8.15495237056053,7.018,67.091,16,3.091,2.727,3,0.273,2.091,0.727,171.273,1.545,1
Greater Western Sydney,Ryan Angwin,,8.7260122826923,8.73,81.5,16.7,3.5,2.4,3,0.3,2.7,1.1,279.9,1,1
Greater Western Sydney,Aaron Cadman,,8.85372857078615,11.475,88.625,11.125,4.75,2.75,18,2.25,2.125,0,241.375,0.125,1
Greater Western Sydney,Xavier O'Halloran,,8.94710289922855,9.15,73.5,15.25,2.875,2,2,0.25,3.75,1.125,322.125,1.5,1
Greater Western Sydney,Sam Taylor,,9.10418538989822,4.5,77,10.5,7.5,0,0,0.0,1,3.5,94,0,1
Greater Western Sydney,Harry Himmelberg,,9.23613651258194,9.046,84.462,16.462,5.462,1.385,1,0.077,1.308,2.692,256.846,0.385,1
Greater Western Sydney,Toby Bedford,,9.27884497921589,11.344,77.556,14,2,4.222,9,1.0,2.111,0.444,201.111,1.333,1
Greater Western Sydney,Jack Buckley,,9.64504607503322,8.789,81.667,11.111,3.667,1.333,0,0.0,0.556,2.333,201,0.111,1
Greater Western Sydney,Jake Stringer,,9.7598324583067,11.923,81.769,12.462,3.846,1.769,27,2.077,2.692,0.077,297,0.846,1
Greater Western Sydney,Toby Greene,,10.3139569995945,11.315,82,21.231,3.615,2.923,19,1.462,5.769,1.077,409.231,3.308,1
Greater Western Sydney,Connor Idun,,10.3893658102528,11.108,98.846,20.615,6.385,1.692,0,0.0,0.462,3.846,240.692,0.308,1
Greater Western Sydney,Lachie Whitfield,,10.4110913548,11.55,80.167,29.5,6.417,2.333,0,0.0,3,4.75,464.667,0.667,1
Greater Western Sydney,Josh Kelly,,10.5844518673614,,,,,,,,,,,,1
Greater Western Sydney,Darcy Jones,,10.7176649272218,,,,,,,,,,,,1
Greater Western Sydney,Nicholas Madden,,10.8058214781028,7.367,66.667,12.667,2,4.333,0,0.0,1.333,0.667,84.667,2.333,1
Greater Western Sydney,Phoenix Gothard,,10.8828772225701,10.354,73.692,14.923,2.231,3.385,17,1.308,2.308,0.231,205.538,1.077,1
Greater Western Sydney,Harvey Thomas,,11.0919439931738,12.662,82,20.385,3.231,4.154,6,0.462,2.385,2.385,265.615,1.846,1
Greater Western Sydney,Kieren Briggs,,12.0720672761963,11.15,67.8,11.5,1.5,3.5,1,0.1,2.1,0.4,172.2,4.3,1
Greater Western Sydney,Lachie Ash,,12.5769621757168,14.308,81.077,30.154,8,1.308,0,0.0,3.923,6.692,626,1.154,1
Greater Western Sydney,Brent Daniels,,13.1542353359718,15.963,75,19.5,2.5,3.625,10,1.25,5,0.625,350.625,4.625,1
Greater Western Sydney,Clayton Oliver,,13.1918364178428,14.977,81.385,31.692,2.923,4.846,2,0.154,3.538,2.308,341.615,8.308,1
Greater Western Sydney,Finn Callaghan,,14.1815061832242,14.646,80.615,28.538,3.231,4,6,0.462,5.538,2.846,530.154,4.538,1
Greater Western Sydney,Tom Green,,15.704343622314,,,,,,,,,,,,1
Carlton,Hudson O'Keeffe,,4.15928756185475,2.5,47.333,5.667,1,1.333,0,0.0,1.667,0,84.667,1,1
Carlton,Talor Byrne,,4.70560760101004,3.938,67.625,7,2.25,2.25,5,0.625,1.375,0.25,123.375,0.25,1
Carlton,Ashton Moir,,5.36351567773977,5.65,73.5,8.5,2.5,2,3,1.5,0,0,80,1,1
Carlton,Flynn Young,,5.58068440447087,5.933,75.333,9.333,3,1.333,2,0.667,2.667,0.333,175.667,0.333,1
Carlton,Wade Derksen,,5.60048357592714,5.9,86.75,12.75,4.75,0.75,0,0.0,0.25,2.5,203.25,0.25,1
Carlton,Ben Camporeale,,5.71701389189729,,,,,,,,,,,,1
Carlton,Flynn Riley,,5.71701389189729,,,,,,,,,,,,1
Carlton,Harry Charleson,,5.71701389189729,,,,,,,,,,,,1
Carlton,Rob Monahan,,5.71701389189729,,,,,,,,,,,,1
Carlton,Matt Duffy,,5.71701389189729,,,,,,,,,,,,1
Carlton,Lucas Camporeale,,5.84533895861689,,,,,,,,,,,,1
Carlton,Jack Ison,,6.06831386442495,4.9,74,11.25,4,1,3,0.75,2,0.25,200,0,1
Carlton,Harry O'Farrell,,6.31964450305896,,,,,,,,,,,,1
Carlton,Jordan Boyd,,6.48134194163493,7.8,73,14.5,5,3,0,0.0,1.5,3.5,330.5,0,1
Carlton,Campbell Chesser,,6.5070652794834,4.833,77.667,15.333,4,3.333,0,0.0,1.333,1.667,276.667,0.667,1
Carlton,Lewis Young,,6.76217503445443,6.186,87.143,10.286,3.286,1.143,0,0.0,1,2.714,135.143,0.571,1
Carlton,Brodie Kemp,,6.77061389618414,5.931,86.385,11.385,5.154,1.846,21,1.615,1.462,0.308,151.385,0.077,1
Carlton,Oliver Hollands,,6.84619933253171,5.711,85.889,18.222,5.778,2.778,1,0.111,2.222,3.222,325,0.889,1
Carlton,Billy Wilson,,7.23914467381286,7.06,69.6,19.4,4.8,1.4,0,0.0,1.6,3,322.6,0.8,1
Carlton,Lachlan Cowan,,7.32926317306372,6.542,79.583,15.167,5.083,1.667,0,0.0,1.667,4.167,303.583,0.667,1
Carlton,Ben Ainsworth,,7.46194567240807,8.785,78.538,17.462,4.692,1.923,13,1.0,3.077,0.385,265.462,1,1
Carlton,Will Hayward,,7.60673602421514,8.317,78.25,16,5.667,2.167,12,1.0,3.167,0.5,286.25,0.083,1
Carlton,Liam Reidy,,7.62687700978494,8.033,63.333,8.667,1,2.667,0,0.0,1.333,0.667,87.333,1.667,1
Carlton,Harry Dean,,7.64131009482531,7.5,77.273,10.909,4.455,1.091,0,0.0,0.636,1.818,153.455,0.182,1
Carlton,Lachie Fogarty,,7.73207586124657,4.2,68.5,10,0.5,1.5,0,0.0,0,1,114,0.5,1
Carlton,Blake Acres,,7.93502470211815,8.45,80.5,21,7.5,2.5,0,0.0,1.5,1.5,341,0.5,1
Carlton,Francis Evans,,8.08622089761284,6.636,75.364,13,2.273,3.545,5,0.455,2.455,1,221.545,0.636,1
Carlton,Jesse Motlop,,8.14692779849461,,,,,,,,,,,,1
Carlton,Matthew Carroll,,8.33605024163492,9.32,69.6,14,4.3,0.8,9,0.9,3.4,1.4,332.6,0.3,1
Carlton,Mitch McGovern,,8.43877946102325,8.746,77.538,10.077,3.462,2.154,21,1.615,1.923,0.615,208.923,0.077,1
Carlton,Matthew Cottrell,,8.63630889494997,6.1,79,11,2.5,2,0,0.0,1.5,1.5,184,1,1
Carlton,Harry McKay,,8.7181390555622,7.667,88.167,14.167,6.167,1.417,17,1.417,2.417,0.25,267.333,1.333,1
Carlton,Nick Haynes,,8.73762965199164,8.378,87.222,17.333,6.556,1.333,0,0.0,0.889,3.889,289,0.222,1
Carlton,Elijah Hollands,,9.03063393231926,9.55,74.5,15.5,2.833,1.333,5,0.833,2.667,1.167,212,0.667,1
Carlton,Jacob Weitering,,9.37576172804141,9.49,91.9,13.9,6.7,0.8,0,0.0,0.1,3.1,178.1,0,1
Carlton,Jagga Smith,,9.45239990065967,9.077,75.692,23.692,3.231,2.385,3,0.231,3.231,1,228.846,3.538,1
Carlton,Adam Cerra,,9.45869359000899,7.66,73.8,20.4,4.9,3.2,2,0.2,3.4,1.1,290.6,2.8,1
Carlton,Nic Newman,,9.54577295563636,9.8,82.5,22.4,6.8,2.4,1,0.1,1.7,3.9,441.4,0.4,1
Carlton,Cooper Lord,,9.58172616950809,8.9,72.333,21.333,2.667,2.667,1,0.333,3.667,2.333,329.667,1.667,1
Carlton,Oliver Florent,,9.76000630883173,11.146,83.538,21.923,5.154,2.077,1,0.077,2.462,4.769,441.462,1.462,1
Carlton,Adam Saad,,10.1298002351511,11.367,75,14.333,2.333,1.333,0,0.0,1.333,4,267,0.333,1
Carlton,Zac Williams,,10.7977909264752,11.578,71.556,17.444,2.889,2.889,2,0.222,2.556,3,347.222,2.444,1
Carlton,George Hewett,,11.9074707200349,10.422,72.889,21.222,3.556,4.444,4,0.444,3,0.667,190.667,3.667,1
Carlton,Sam Walsh,,11.9189652069931,12.085,78.923,27.769,3.769,4.846,3,0.231,4.769,2,396.615,3.692,1
Carlton,Marc Pittonet,,11.934397427967,12.133,70.333,12,1.083,3.417,6,0.5,0.833,1,88.417,4.417,1
Carlton,Patrick Cripps,,13.2930171934255,12.577,81.769,26,2.462,5,8,0.615,3.462,0.615,277.692,6.923,1
Collingwood,Charlie West,,4.31019926832672,3.25,72,6.5,3,1,1,0.5,1.5,0,111.5,0,1
Collingwood,Jack Buller,,4.42182568210929,3.033,76.833,8.333,3.333,1.667,5,0.833,0.667,0,89.5,0.333,1
Collingwood,Jakob Ryan,,5.34969068524294,,,,,,,,,,,,1
Collingwood,Wil Parker,,5.39783295763733,4.88,76,11,3.2,1.2,0,0.0,1,2.2,186.4,0.2,1
Collingwood,William Hayes,,5.51421012820435,5.717,64.667,6.667,2,1,5,0.833,1.5,0.333,116.333,0,1
Collingwood,Tim Membrey,,5.53576300722764,5.733,81.556,9.889,4.556,1,12,1.333,1.222,0,130.556,0,1
Collingwood,Mitch Podhajski,,5.55186614895709,2.6,64,13,3,2,1,1.0,3,0,139,0,1
Collingwood,Tew Jiath,,5.65856522396835,,,,,,,,,,,,1
Collingwood,Liam Puncher,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Noah Howes,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Harry DeMattia,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Iliro Smit,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Joel Cochran,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Zac McCarthy,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Jai Saxena,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Harrison Coe,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Sam Swadling,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Tyan Prindable,,5.71701389189729,,,,,,,,,,,,1
Collingwood,Reef McInnes,,5.90954289757427,,,,,,,,,,,,1
Collingwood,Harvey Harrison,,7.20716617384945,7.25,70,9,3,5.5,0,0.0,0.5,0,142.5,1,1
Collingwood,Lachlan Sullivan,,7.33114541611571,3.7,73,11,1,0,1,1.0,5,1,159,0,1
Collingwood,Daniel McStay,,7.55170376733804,8.554,76.615,8.769,4.385,2.308,22,1.692,1.769,0.077,151.538,0.692,1
Collingwood,Jamie Elliott,,7.74389532410744,8.718,82.909,11.818,3.545,1.455,17,1.545,1.545,0,152.091,0.636,1
Collingwood,Roan Steele,,7.82766633127242,8.5,79.538,14.462,3,1.615,11,0.846,2.308,1.231,250.923,1.154,1
Collingwood,Isaac Quaynor,,8.2117780857199,8.6,83.154,17.769,6.308,2.538,0,0.0,1.385,4,337.692,0.615,1
Collingwood,Bobby Hill,,8.35228406508839,,,,,,,,,,,,1
Collingwood,Angus Anderson,,8.39685843720567,8.787,66.125,13.25,2.625,3.25,9,1.125,2.75,0.875,260.5,1,1
Collingwood,Harry Perryman,,8.44226301664728,8.033,76.889,17.667,5,3,0,0.0,1.889,3.111,303.778,0.556,1
Collingwood,Oscar Steene,,8.50193471401832,7.762,59.875,8.375,2.25,1.5,4,0.5,1,0,67.375,1.875,1
Collingwood,Steele Sidebottom,,8.52199351016307,7.827,78.273,15.273,4.727,1.727,2,0.182,2.091,1.727,218.636,1.636,1
Collingwood,Edward Allan,,8.76975486612554,7.975,64.125,13.125,1.625,3.75,1,0.125,2.25,1.125,233.375,1.75,1
Collingwood,Ned Long,,8.78582791515137,6.791,73.091,15.909,2.636,6,3,0.273,2.364,0.818,205.818,1.909,1
Collingwood,Billy Frampton,,8.7897247981046,9.685,95.846,12.462,5.846,1.308,0,0.0,0.462,3,171.077,0,1
Collingwood,Darcy Moore,,8.8112020160808,3.225,54.5,6.25,3,0.75,0,0.0,0,2.75,100,0,1
Collingwood,Patrick Lipinski,,8.85611398837885,8.392,81.333,20.25,4.5,2.5,4,0.333,2.583,2.083,284.75,1.5,1
Collingwood,Lachie Schultz,,8.99389279550502,9.446,80.308,15.692,4.769,4.231,13,1.0,2.923,0.462,266.462,0.769,1
Collingwood,Dan Houston,,9.49625493307287,9.577,81.077,22.923,6.923,2.308,1,0.077,1.846,5,400.077,0.769,1
Collingwood,Beau McCreery,,9.5874968183051,10.333,76.667,14.75,2.417,4.75,7,0.583,3.333,0.583,277.583,1.5,1
Collingwood,Jeremy Howe,,9.87176372687759,10.28,90.4,17.6,7.2,1.2,0,0.0,0.9,4.5,354.5,0.2,1
Collingwood,Jordan De Goey,,9.89266083664974,10.275,75.667,19.917,4.667,2.5,12,1.0,4.083,1.083,322.917,2.167,1
Collingwood,Brayden Maynard,,9.93276428757363,10.554,79,18.923,5.692,3.308,1,0.077,2,4.077,404.769,0.308,1
Collingwood,Josh Daicos,,10.6765494501878,10.723,83,26.538,6,2.385,1,0.077,3.308,4.846,488.769,1.538,1
Collingwood,Jack Crisp,,11.3379521859095,11.577,79.923,22.769,5.923,4.308,3,0.231,3.615,1.846,361.077,1.692,1
Collingwood,Darcy Cameron,,11.6699555327845,10.35,78.667,17.417,3.917,2.667,1,0.083,1.5,1.083,142,4.417,1
Collingwood,Scott Pendlebury,,12.0828779886286,12.93,72.3,24.1,4.7,2.5,3,0.3,2,1.3,218.2,3.8,1
Collingwood,Nick Daicos,,15.3580047934286,15.633,86.667,34.917,4.833,2,14,1.167,7,2.5,609.25,5.083,1
Port Adelaide,Harrison Ramm,,3.8341479015572,-1.7,86,4,2,2,0,0.0,1,0,82,0,1
Port Adelaide,Ollie Lord,,4.27749598524045,3.5,79,7,1,2,0,0.0,0,0,22,1,1
Port Adelaide,Mani Liddy,,4.67850688587122,,,,,,,,,,,,1
Port Adelaide,Jack Watkins,,4.85187271564636,4.111,62.778,13,2.667,2.333,3,0.333,2.778,0.556,176,1.111,1
Port Adelaide,Xavier Bamert,,4.85350492043938,0.6,61,11,4,2,1,1.0,2,0,217,1,1
Port Adelaide,Mitch Zadow,,4.97775804010235,0.9,67,3,2,5,0,0.0,0,0,9,0,1
Port Adelaide,Jack Whitlock,,5.04918407780573,4.177,78.692,8.462,3.615,1,13,1.0,1,0.077,123.077,0.385,1
Port Adelaide,Tom Anastasopoulos,,5.33627702838968,2.85,79.5,13,3.5,2,0,0.0,1.5,0.5,167,0,1
Port Adelaide,Tom Cochrane,,5.58599165026223,6.25,69,6.5,1.5,3,2,1.0,3.5,0,180.5,0.5,1
Port Adelaide,Jacob Wehr,,5.58803016717796,3.791,77.455,13.273,3.818,2.545,1,0.091,2.545,1.636,295.182,0.727,1
Port Adelaide,Dante Visentini,,5.59214589966797,4.683,69.5,5.5,1.333,3.167,1,0.167,0.833,0.333,48.833,1.167,1
Port Adelaide,Josh Sinn,,5.62607197820261,,,,,,,,,,,,1
Port Adelaide,Alex Van Wyk,,5.71701389189729,,,,,,,,,,,,1
Port Adelaide,Benny Barrett,,5.71701389189729,,,,,,,,,,,,1
Port Adelaide,Xavier Walsh,,5.71701389189729,,,,,,,,,,,,1
Port Adelaide,Balyn O'Brien,,5.71701389189729,,,,,,,,,,,,1
Port Adelaide,Jacob Moss,,5.71701389189729,,,,,,,,,,,,1
Port Adelaide,Christian Moraes,,6.47549821868224,5.2,59.286,14.857,3.286,1.857,2,0.286,1.857,0.857,147,0.714,1
Port Adelaide,Todd Marshall,,6.55695796339378,6.675,71.75,11,5,1.25,2,0.25,1.25,3,252.875,0,1
Port Adelaide,Josh Lai,,6.59139492539082,6.167,70.556,10.889,4.667,1.333,0,0.0,0.889,2.111,238.222,0.222,1
Port Adelaide,Mitch Georgiades,,6.87079202134821,6.415,92.231,12.308,6.308,1.308,30,2.308,0.923,0.077,205.538,0.308,1
